Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
"Julio's Restaurant, Inc.",78751,1/10/2017,85,"4230 DUVAL ST
AUSTIN, TX 78751
(30.304832, -97.725986)",2800038,Routine Inspection
Kellie's Baking Co.,78756,7/30/2015,100,"5245 BURNET RD
AUSTIN, TX 78756
(30.325257, -97.739556)",11178828,Routine Inspection
Kurant Events,78757,4/24/2015,100,"6519 BURNET LN
AUSTIN, TX 78757
(30.341403, -97.737767)",2801801,Routine Inspection
Juice Spot,78753,1/5/2016,90,"12400 N IH 35 SVRD SB Unit 121
AUSTIN, TX 78753
(30.40196, -97.675067)",10902522,Routine Inspection
KFC,78751,5/22/2015,90,"5607 N LAMAR BLVD
AUSTIN, TX 78751
(30.324758, -97.727095)",2802322,Routine Inspection
Kebabalicious,78702,12/9/2014,90,"1311 E 7TH ST
AUSTIN, TX 78702
(30.264698, -97.728228)",11039598,Routine Inspection
Kwik Mart,78703,11/30/2015,95,"1200 N LAMAR BLVD
AUSTIN, TX 78703
(30.277061, -97.751285)",2803483,Routine Inspection
Kawa Asian Kitchen,78732,11/9/2015,77,"2900 N QUINLAN PARK RD Bunit 150
AUSTIN, TX 78732
(30.368664, -97.893127)",10809227,Routine Inspection
Joseph Gilbert Elementary,78724,4/15/2014,97,"5412 GILBERT RD
AUSTIN, TX 78724
(30.25833, -97.591075)",10634307,Routine Inspection
Kerbey Lane Restaurant,78731,9/6/2016,87,"3704 KERBEY LN
AUSTIN, TX 78731
(30.307908, -97.750303)",2800235,Routine Inspection
Korea House,78757,8/17/2015,74,"2700 W ANDERSON LN Unit 501
AUSTIN, TX 78757
(30.358106, -97.735077)",11232712,Routine Inspection
JuiceLand ,78704,8/25/2014,92,"1625 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.262533, -97.76229)",2802220,Routine Inspection
Kappa Alpha Theta Sorority,78705,8/26/2015,100,"2401 PEARL ST
AUSTIN, TX 78705
(30.288605, -97.746717)",2800406,Routine Inspection
Kerbey Lane Cafe ,78704,8/10/2016,88,"3003 S LAMAR BLVD
AUSTIN, TX 78704
(30.242293, -97.784168)",10700176,Routine Inspection
Jollyville Elementary,78729,9/1/2016,97,"6720 CORPUS CHRISTI DR
AUSTIN, TX 78729
(30.444327, -97.749834)",2800569,Routine Inspection
"Julio's Restaurant, Inc.",78751,4/13/2015,69,"4230 DUVAL ST
AUSTIN, TX 78751
(30.304832, -97.725986)",2800038,Routine Inspection
Just Add Chef - Micklethwait Craft Meats,78722,10/6/2016,100,"3505 N IH 35 SVRD NB
AUSTIN, TX 78722
(30.293003, -97.720494)",11300860,Routine Inspection
Kirby Hall School,78705,4/28/2014,100,"306 W 29TH ST
AUSTIN, TX 78705
(30.294284, -97.74043)",2801327,Routine Inspection
Ken's Donuts,78705,3/7/2017,71,"2820 GUADALUPE ST
AUSTIN, TX 78705
(30.295043, -97.742698)",2800639,Routine Inspection
Kim Phung Vietnamese and Chinese Restaurant,78752,2/9/2015,80,"7601 N LAMAR BLVD NB Bldg I
AUSTIN, TX 78752
(30.34444, -97.714465)",10009073,Routine Inspection
KP Indian Grocery,78753,4/22/2015,89,"1212 W PARMER LN Unit F
AUSTIN, TX 78753
(30.408568, -97.680417)",10683940,Routine Inspection
Joy East,78741,7/15/2014,86,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236892, -97.72525)",10970056,Routine Inspection
John's Food Mart,78741,8/11/2015,90,"2238 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.216275, -97.739568)",2803416,Routine Inspection
Kinder Care Learning Center,78745,5/1/2015,100,"6434 S CONGRESS AVE
AUSTIN, TX 78745
(30.195606, -97.777765)",2800540,Routine Inspection
Ken's Donuts,78705,3/10/2016,79,"2820 GUADALUPE ST
AUSTIN, TX 78705
(30.295043, -97.742698)",2800639,1st Follow Up to Routine of 50 - 69
Kikka Sushi @ Whole Foods,78759,2/1/2017,99,"9607 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.388895, -97.743848)",2802155,Routine Inspection
LW - Lakeway Elementary School,78734,9/4/2015,100,"1701 LOHMANS CROSSING RD Bldg A
LAKEWAY, TX 78734
(30.352773, -97.977022)",2800942,Routine Inspection
Just Add Chef - The Jalopy,78722,6/24/2015,100,"3505 N IH 35 SVRD NB
AUSTIN, TX 78722
(30.293003, -97.720494)",10857996,Routine Inspection
Kuneho,78702,6/18/2015,90,"1600 E 6TH ST
AUSTIN, TX 78702
(30.262979, -97.726342)",10726954,Routine Inspection
Kids R Kids Day Care,78717,11/14/2014,87,"15111 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.499099, -97.772557)",2802129,Routine Inspection
Kurant Events,78757,10/13/2015,100,"6519 BURNET LN
AUSTIN, TX 78757
(30.341403, -97.737767)",2801801,Routine Inspection
L & L Catering,78731,4/29/2014,97,"4311 SMALL DR
AUSTIN, TX 78731
(30.343207, -97.775705)",2802698,Routine Inspection
LW - Brookdale Lakeway Skilled Nursing,78734,6/17/2015,96,"1917 LOHMANS CROSSING RD
LAKEWAY, TX 78734
(30.34436, -97.974903)",10004620,Routine Inspection
Kerbey Lane,78705,6/6/2016,86,"2606 GUADALUPE ST
AUSTIN, TX 78705
(30.291053, -97.741264)",2801316,Routine Inspection
Juiceland,78702,3/10/2017,91,"2601 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.253867, -97.715312)",11040160,Routine Inspection
LW - Hills Country Club-World of Tennis,78738,5/18/2015,100,"1 WORLD OF TENNIS SQ
LAKEWAY, TX 78738
(30.351955, -97.997553)",10002985,Routine Inspection
Kid Spa Austin,78717,2/11/2015,100,"10526 W PARMER LN Bunit 501
AUSTIN, TX 78717
(30.496704, -97.774871)",10894074,Routine Inspection
LW - Rough Hollow Yacht Club,78734,9/15/2016,100,"105 YACHT CLUB CV
LAKEWAY, TX 78734
(30.366349, -98.008953)",10184503,Routine Inspection
Ken's Donuts,78705,3/8/2016,54,"2820 GUADALUPE ST
AUSTIN, TX 78705
(30.295043, -97.742698)",2800639,Routine Inspection
Ken's Donuts,78705,5/28/2015,90,"2820 GUADALUPE ST
AUSTIN, TX 78705
(30.295043, -97.742698)",2800639,Routine Inspection
Johnny G's Butcher Block,78748,9/18/2015,100,"11600 MANCHACA RD Unit H
AUSTIN, TX 78748
(30.151943, -97.833228)",2801862,Routine Inspection
Speedy Stop Food Store #214,78736,6/3/2016,89,"7912 W US 290 HWY
AUSTIN, TX 78736
(30.229214, -97.888095)",2803641,Routine Inspection
L & L Catering,78731,4/7/2015,100,"4311 SMALL DR
AUSTIN, TX 78731
(30.343207, -97.775705)",2802698,Routine Inspection
Kwik Mart,78703,5/31/2016,94,"1200 N LAMAR BLVD
AUSTIN, TX 78703
(30.277061, -97.751285)",2803483,Routine Inspection
Juice Land,78703,9/29/2014,89,"2307 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277793, -97.772071)",10004235,Routine Inspection
LW - The Goddard School ,78738,6/6/2016,100,"301 MEDICAL PKWY
LAKEWAY, TX 78738
(30.331114, -97.969637)",11407604,Routine Inspection
LW - The Goddard School ,78738,12/15/2016,100,"301 MEDICAL PKWY
LAKEWAY, TX 78738
(30.331114, -97.969637)",11407604,Routine Inspection
Ken's Donuts,78705,12/22/2015,83,"2820 GUADALUPE ST
AUSTIN, TX 78705
(30.295043, -97.742698)",2800639,2nd Follow Up to 50 - 69
K1 Speed,78758,4/27/2015,96,"2500 MC HALE CT
AUSTIN, TX 78758
(30.384986, -97.721943)",10771103,Routine Inspection
John's Food Mart,78741,2/23/2016,98,"2238 E BEN WHITE BLVD WB
AUSTIN, TX 78741
(30.216275, -97.739568)",2803416,Routine Inspection
Johnny G's Butcher Block,78748,5/5/2014,94,"11600 MANCHACA RD Unit H
AUSTIN, TX 78748
(30.151943, -97.833228)",2801862,Routine Inspection
Kellie's Baking Co.,78756,3/10/2017,94,"5245 BURNET RD
AUSTIN, TX 78756
(30.325257, -97.739556)",11178828,Routine Inspection
Kuneho,78702,7/12/2016,93,"1600 E 6TH ST
AUSTIN, TX 78702
(30.262979, -97.726342)",10726954,Routine Inspection
Juice Land,78703,4/1/2014,95,"2307 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277793, -97.772071)",10004235,Routine Inspection
Josephine House,78703,4/15/2015,96,"1601 WATERSTON AVE
AUSTIN, TX 78703
(30.280815, -97.759046)",10879746,Routine Inspection
Kneaded Pleasures,78731,10/3/2014,90,"3573 FAR WEST BLVD
AUSTIN, TX 78731
(30.354202, -97.754929)",2802120,Routine Inspection
Just Add Chef - The Best Wurst,78722,4/17/2014,97,"3505 N IH 35 SVRD NB
AUSTIN, TX 78722
(30.293003, -97.720494)",10563469,Routine Inspection
Kerbey Lane,78705,11/30/2015,85,"2606 GUADALUPE ST
AUSTIN, TX 78705
(30.291053, -97.741264)",2801316,Routine Inspection
Kiefer's Cafe & Catering,78758,8/11/2015,84,"2007 KRAMER LN
AUSTIN, TX 78758
(30.388566, -97.710026)",2800830,Routine Inspection
LW - Hills Country Club-World of Tennis,78738,12/18/2014,100,"1 WORLD OF TENNIS SQ
LAKEWAY, TX 78738
(30.351955, -97.997553)",10002985,Routine Inspection
Kesos Taco House,78705,7/29/2016,86,"600 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78705
(30.282472, -97.744556)",11395964,Routine Inspection
LW - Brookdale Lakeway Skilled Nursing,78734,7/18/2016,100,"1917 LOHMANS CROSSING RD
LAKEWAY, TX 78734
(30.34436, -97.974903)",10004620,Routine Inspection
Kirby Hall School,78705,11/30/2016,100,"306 W 29TH ST
AUSTIN, TX 78705
(30.294284, -97.74043)",2801327,Routine Inspection
Spicewood Elementary,78750,2/25/2015,100,"11601 OLSON DR
AUSTIN, TX 78750
(30.446109, -97.804275)",2800243,Routine Inspection
KFC,78751,12/10/2014,100,"5607 N LAMAR BLVD
AUSTIN, TX 78751
(30.324758, -97.727095)",2802322,Routine Inspection
LW - Serene Hills Elementary,78738,4/7/2014,100,"3301 SERENE HILLS DR
LAKEWAY, TX 78738
(30.346751, -97.997018)",10008120,Routine Inspection
LW - Sweet,78734,11/1/2016,93,"2127 LOHMANS CROSSING RD Unit 310
LAKEWAY, TX 78734
(30.342072, -97.97072)",11098374,Routine Inspection
Speakeasy,78701,9/22/2016,89,"412 CONGRESS AVE
AUSTIN, TX 78701
(30.266703, -97.743295)",2801822,Routine Inspection
Kiddie Acres,78728,3/27/2015,97,"4800 W HOWARD LN
AUSTIN, TX 78728
(30.444939, -97.711313)",2800706,Routine Inspection
Juice Land Burnet,78757,7/18/2014,100,"7329 BURNET RD Bldg A
AUSTIN, TX 78757
(30.349457, -97.734976)",10757816,Routine Inspection
Ken's Donuts,78705,5/11/2016,74,"2820 GUADALUPE ST
AUSTIN, TX 78705
(30.295043, -97.742698)",2800639,Routine Inspection
Juanita's Botanitas Special Events,78704,12/23/2014,100,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.224102, -97.763229)",10515600,Routine Inspection
LW - Flores Mexican Restaurant,78734,9/19/2016,92,"2127 LOHMANS CROSSING RD Unit 318
LAKEWAY, TX 78734
(30.342072, -97.97072)",10378211,Routine Inspection
LW - Thai Spice,78734,4/8/2015,91,"2121 LOHMANS CROSSING RD Unit 500
LAKEWAY, TX 78734
(30.34183, -97.970286)",10792531,Routine Inspection
Joy East,78741,4/20/2016,63,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236892, -97.72525)",10970056,Routine Inspection
LW - Holiday Inn Express,78734,1/13/2015,97,"15707 OAK GROVE BLVD
LAKEWAY, TX 78734
(30.381191, -97.94612)",10867994,Routine Inspection
KFC,78751,6/9/2014,82,"5607 N LAMAR BLVD
AUSTIN, TX 78751
(30.324758, -97.727095)",2802322,Routine Inspection
Joslin Elementary,78745,9/12/2016,100,"4500 MANCHACA RD
AUSTIN, TX 78745
(30.228193, -97.789447)",2800329,Routine Inspection
K1 Speed,78758,7/31/2014,97,"2500 MC HALE CT
AUSTIN, TX 78758
(30.384986, -97.721943)",10771103,Routine Inspection
Kocurek Elementary,78748,3/28/2016,100,"9800 CURLEW DR
AUSTIN, TX 78748
(30.177826, -97.83376)",2800681,Routine Inspection
Kikka@Whole Foods Arbor Trails,78749,3/30/2015,89,"4301 W WILLIAM CANNON DR Bldg B
AUSTIN, TX 78749
(30.221772, -97.838267)",10767728,Routine Inspection
Knight's Assisted Living,78660,6/1/2016,98,"20816 WINDMILL RIDGE ST
PFLUGERVILLE, TX 78660
(30.485904, -97.567118)",11153437,Routine Inspection
Kerbey Lane Cafe ,78704,2/6/2015,84,"3003 S LAMAR BLVD
AUSTIN, TX 78704
(30.242293, -97.784168)",10700176,Routine Inspection
Kim Phung Vietnamese and Chinese Restaurant,78752,2/25/2016,71,"7601 N LAMAR BLVD NB Bldg I
AUSTIN, TX 78752
(30.34444, -97.714465)",10009073,Routine Inspection
KIPP Austin Public Schools,78744,9/14/2015,97,"5107 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.203973, -97.759031)",10978200,Routine Inspection
Juice Spot,78753,3/31/2015,97,"12400 N IH 35 SVRD SB Unit 121
AUSTIN, TX 78753
(30.40196, -97.675067)",10902522,Routine Inspection
LW - Lakeway Swim Center,78738,1/15/2016,100,"3103 LAKEWAY BLVD
LAKEWAY, TX 78738
(30.351796, -97.994838)",2802362,Routine Inspection
Kona Grill at the Domain,78758,12/12/2014,92,"11410 CENTURY OAKS TER Bunit 144
AUSTIN, TX 78758
(30.401624, -97.726374)",10008887,Routine Inspection
Just Add Chef - The Best Wurst,78722,1/22/2015,100,"3505 N IH 35 SVRD NB
AUSTIN, TX 78722
(30.293003, -97.720494)",10563469,Routine Inspection
LW - Mangieri's Pizza,78734,9/19/2016,94,"2133 LOHMANS CROSSING RD Unit 600
LAKEWAY, TX 78734
(30.341747, -97.970134)",10181125,Routine Inspection
Kappa Sigma Lodge,78705,8/26/2015,92,"1002 W 26TH ST
AUSTIN, TX 78705
(30.290955, -97.748401)",2801217,Routine Inspection
LBJ High School,78724,11/17/2015,95,"7309 LAZY CREEK DR
AUSTIN, TX 78724
(30.314412, -97.657452)",2800199,Routine Inspection
LW - Holiday Inn Express,78734,7/31/2014,84,"15707 OAK GROVE BLVD
LAKEWAY, TX 78734
(30.381191, -97.94612)",10867994,Routine Inspection
Starbuck's #6388,78704,8/28/2014,100,"4006 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.237089, -97.791623)",2801744,Routine Inspection
Juice Spot,78753,4/30/2014,88,"12400 N IH 35 SVRD SB Unit 121
AUSTIN, TX 78753
(30.40196, -97.675067)",10902522,Routine Inspection
Joy East,78741,5/9/2016,88,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236892, -97.72525)",10970056,1st Follow Up to Routine of 50 - 69
Kebabalicious,78702,7/6/2016,90,"1311 E 7TH ST
AUSTIN, TX 78702
(30.264698, -97.728228)",11039598,Routine Inspection
Kiker Elementary,78739,10/6/2014,100,"5913 LA CROSSE AVE
AUSTIN, TX 78739
(30.192193, -97.881492)",2800126,Routine Inspection
Kneaded Pleasures,78731,5/31/2016,91,"3573 FAR WEST BLVD
AUSTIN, TX 78731
(30.354202, -97.754929)",2802120,Routine Inspection
Kids Campus Learning Center,78749,12/1/2016,98,"5710 MC CARTY LN
AUSTIN, TX 78749
(30.23196, -97.856313)",11488497,Routine Inspection
K C Donuts,78749,5/15/2014,92,"8106 BRODIE LN
AUSTIN, TX 78749
(30.20184, -97.838207)",2801846,Routine Inspection
Kikka@Whole Foods Arbor Trails,78749,4/15/2014,100,"4301 W WILLIAM CANNON DR Bldg B
AUSTIN, TX 78749
(30.221772, -97.838267)",10767728,Routine Inspection
Star Seeds Cafe,78722,7/14/2015,85,"3101 N IH 35 SVRD NB
AUSTIN, TX 78722
(30.288599, -97.723331)",2801964,Routine Inspection
Kool Corner,78723,1/3/2017,89,"6413 MANOR RD
AUSTIN, TX 78723
(30.308448, -97.671126)",11062774,Routine Inspection
Kappa Delta Sorority,78705,2/25/2015,90,"2315 NUECES ST
AUSTIN, TX 78705
(30.287586, -97.743679)",2800405,Routine Inspection
KFC  Y343053,78728,11/18/2016,93,"14824 N IH 35 SVRD SB
AUSTIN, TX 78728
(30.441262, -97.669092)",2801315,Routine Inspection
Juice Land Burnet,78757,7/1/2016,87,"7329 BURNET RD Bldg A
AUSTIN, TX 78757
(30.349457, -97.734976)",10757816,Routine Inspection
LW - Lake Travis Elementary School,78734,10/17/2014,100,"15303 KOLLMEYER DR
LAKEWAY, TX 78734
(30.371065, -97.94405)",2802502,Routine Inspection
Kim Phung Vietnamese and Chinese Restaurant,78752,9/8/2016,84,"7601 N LAMAR BLVD NB Bldg I
AUSTIN, TX 78752
(30.34444, -97.714465)",10009073,1st Follow Up to Routine of 50 - 69
Juiceland Guadalupe,78705,5/14/2015,89,"2828-1/2 GUADALUPE ST
AUSTIN, TX 78705
(30.295173, -97.742759)",11163851,Routine Inspection
St. Andrew's Episcopal School-Cafeteria,78735,2/27/2017,98,"5901 SOUTHWEST PKWY
AUSTIN, TX 78735
(30.247106, -97.848037)",11021296,Routine Inspection
Kick Butt Coffee LLC,78752,6/16/2014,97,"5775 AIRPORT BLVD
AUSTIN, TX 78752
(30.321933, -97.714099)",10091957,Routine Inspection
Kwik Stop,78753,9/12/2014,91,"11331 N LAMAR BLVD Unit A
AUSTIN, TX 78753
(30.382791, -97.685902)",11089197,Routine Inspection
Kwik Mart,78703,7/22/2014,97,"1200 N LAMAR BLVD
AUSTIN, TX 78703
(30.277061, -97.751285)",2803483,Routine Inspection
Kids R Kids Day Care,78717,10/23/2015,96,"15111 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.499099, -97.772557)",2802129,Routine Inspection
KFC X743715,78723,10/28/2014,89,"7206 ED BLUESTEIN BLVD SB
AUSTIN, TX 78723
(30.314447, -97.663294)",2801995,Routine Inspection
Kinder Care #155,78745,1/18/2017,95,"610 EMERALD WOOD DR
AUSTIN, TX 78745
(30.212956, -97.778807)",2800873,Routine Inspection
Kesos Taco House,78705,2/4/2016,86,"600 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78705
(30.282472, -97.744556)",11395964,Routine Inspection
Joy of Learning Center,78727,1/6/2016,95,"12300 AMHERST DR
AUSTIN, TX 78727
(30.420212, -97.716512)",2801483,Routine Inspection
St. Stephens School,78746,4/14/2014,78,"6500 ST STEPHENS DR
AUSTIN, TX 78746
(30.325365, -97.821139)",2800677,Routine Inspection
Kolache Shoppe,78757,10/12/2016,65,"7113 BURNET RD Unit 112
AUSTIN, TX 78757
(30.347797, -97.736018)",2800175,Routine Inspection
Kim Phung Vietnamese and Chinese Restaurant,78752,8/23/2016,63,"7601 N LAMAR BLVD NB Bldg I
AUSTIN, TX 78752
(30.34444, -97.714465)",10009073,Routine Inspection
Koriente Restaurant,78701,3/14/2016,82,"621 E 7TH ST
AUSTIN, TX 78701
(30.267163, -97.735929)",2803147,Routine Inspection
Joy of Learning Center,78727,2/2/2015,100,"12300 AMHERST DR
AUSTIN, TX 78727
(30.420212, -97.716512)",2801483,Routine Inspection
Kellie's Baking Co.,78756,2/22/2016,88,"5245 BURNET RD
AUSTIN, TX 78756
(30.325257, -97.739556)",11178828,Routine Inspection
St. David's Episcopal Church,78701,11/10/2016,83,"301 E 8TH ST
AUSTIN, TX 78701
(30.269186, -97.739484)",2802604,Routine Inspection
Juiceland Guadalupe,78705,4/26/2016,100,"2828-1/2 GUADALUPE ST
AUSTIN, TX 78705
(30.295173, -97.742759)",11163851,Routine Inspection
Kona Grill at the Domain,78758,4/25/2016,84,"11410 CENTURY OAKS TER Bunit 144
AUSTIN, TX 78758
(30.401624, -97.726374)",10008887,Routine Inspection
Kikka at Whole Foods Domain,78758,1/25/2016,95,"11920 DOMAIN DR
AUSTIN, TX 78758
(30.40557, -97.720877)",11057565,Routine Inspection
Joseph Gilbert Elementary,78724,10/29/2015,96,"5412 GILBERT RD
AUSTIN, TX 78724
(30.25833, -97.591075)",10634307,Routine Inspection
LW - Brookdale Lohmans Crossing,78738,3/4/2016,100,"1604 LOHMANS CROSSING RD
LAKEWAY, TX 78738
(30.355506, -97.978473)",11207538,Routine Inspection
"LW - Summit at Lakeway Assisted Living Facility, The",78734,11/24/2015,92,"1915 LOHMANS CROSSING RD
LAKEWAY, TX 78734
(30.345689, -97.976689)",10642459,Routine Inspection
Juiceland MLK,78722,9/17/2015,100,"1900 E MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78722
(30.279832, -97.721004)",11265403,Routine Inspection
Juice Spot,78753,4/30/2014,97,"12400 N IH 35 SVRD SB Unit 121
AUSTIN, TX 78753
(30.40196, -97.675067)",10902522,Routine Inspection
Juice Spot,78753,6/20/2016,98,"12400 N IH 35 SVRD SB Unit 121
AUSTIN, TX 78753
(30.40196, -97.675067)",10902522,Routine Inspection
Kocurek Elementary,78748,4/7/2014,100,"9800 CURLEW DR
AUSTIN, TX 78748
(30.177826, -97.83376)",2800681,Routine Inspection
Ka Prow Restaurant,78660,7/27/2016,81,"1200 W HOWARD LN
AUSTIN, TX 78660
(30.424037, -97.670194)",2802184,Routine Inspection
Kiker Elementary,78739,3/24/2015,100,"5913 LA CROSSE AVE
AUSTIN, TX 78739
(30.192193, -97.881492)",2800126,Routine Inspection
Katuburto,78701,2/2/2017,91,"402 E 6TH ST
AUSTIN, TX 78701
(30.267022, -97.73908)",2802486,Routine Inspection
K's Deli,78753,7/31/2015,84,"12015 PARK THIRTY FIVE CIR
AUSTIN, TX 78753
(30.390037, -97.673512)",10620833,Routine Inspection
LW - Brookdale Lakeway Skilled Nursing,78734,3/1/2017,94,"1917 LOHMANS CROSSING RD
LAKEWAY, TX 78734
(30.34436, -97.974903)",10004620,Routine Inspection
Jollyville Elementary,78729,4/23/2014,100,"6720 CORPUS CHRISTI DR
AUSTIN, TX 78729
(30.444327, -97.749834)",2800569,Routine Inspection
Just Add Chef - The Best Wurst,78722,10/6/2016,100,"3505 N IH 35 SVRD NB
AUSTIN, TX 78722
(30.293003, -97.720494)",10563469,Routine Inspection
Johnny Beans,78727,1/9/2017,99,"13717 BURNET RD
AUSTIN, TX 78727
(30.438049, -97.698662)",11495297,Routine Inspection
Juiceland Guadalupe,78705,10/5/2015,97,"2828-1/2 GUADALUPE ST
AUSTIN, TX 78705
(30.295173, -97.742759)",11163851,Routine Inspection
Kirby Hall School,78705,4/20/2016,100,"306 W 29TH ST
AUSTIN, TX 78705
(30.294284, -97.74043)",2801327,Routine Inspection
Kick Butt Coffee LLC,78752,4/28/2016,88,"5775 AIRPORT BLVD
AUSTIN, TX 78752
(30.321933, -97.714099)",10091957,Routine Inspection
K's Deli,78753,4/24/2014,72,"12015 PARK THIRTY FIVE CIR
AUSTIN, TX 78753
(30.390037, -97.673512)",10620833,Routine Inspection
Korean Grill,78753,6/16/2016,87,"10901 N LAMAR BLVD Bunit 204
AUSTIN, TX 78753
(30.378384, -97.688383)",10159246,Routine Inspection
Kathy Caraway Elementary School,78759,2/13/2017,100,"11104 OAK VIEW DR
AUSTIN, TX 78759
(30.419013, -97.768054)",2800627,Routine Inspection
Joseph Gilbert Elementary,78724,3/27/2015,93,"5412 GILBERT RD
AUSTIN, TX 78724
(30.25833, -97.591075)",10634307,Routine Inspection
LW - Serene Hills Elementary,78738,10/27/2015,100,"3301 SERENE HILLS DR
LAKEWAY, TX 78738
(30.346751, -97.997018)",10008120,Routine Inspection
Juanita's Botanitas Special Events,78704,7/8/2015,100,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.224102, -97.763229)",10515600,Routine Inspection
"LW - Harbor at Lakeway, The",78738,9/15/2015,100,"300 MEDICAL PKWY
LAKEWAY, TX 78738
(30.331128, -97.969167)",11213565,Routine Inspection
Kappa Alpha Theta Sorority,78705,11/28/2016,97,"2401 PEARL ST
AUSTIN, TX 78705
(30.288605, -97.746717)",2800406,Routine Inspection
"SquareRut Kava Bar Lamar, LLC",78756,5/18/2015,97,"5000 N LAMAR BLVD Unit 106
AUSTIN, TX 78756
(30.318454, -97.731041)",11205559,Routine Inspection
Kikka@Whole Foods Arbor Trails,78749,10/1/2015,97,"4301 W WILLIAM CANNON DR Bldg B
AUSTIN, TX 78749
(30.221772, -97.838267)",10767728,Routine Inspection
Justine's,78702,6/30/2015,88,"4710 E 5TH ST
AUSTIN, TX 78702
(30.252994, -97.700651)",10167508,Routine Inspection
Juice Land,78703,8/20/2015,96,"2307 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277793, -97.772071)",10004235,Routine Inspection
Kitty Cohen's,78702,4/1/2015,79,"2211 WEBBERVILLE RD
AUSTIN, TX 78702
(30.261944, -97.716507)",11109248,Routine Inspection
LW - Lupine Lane,78738,11/3/2015,100,"1001 HIGHLANDS BLVD.
AUSTIN, TX 78738
(30.350369, -98.010674)",11111617,Routine Inspection
Kinder Care Learning Center,78745,11/3/2015,93,"6434 S CONGRESS AVE
AUSTIN, TX 78745
(30.195606, -97.777765)",2800540,Routine Inspection
Kids R Kids Day Care,78717,8/23/2016,97,"15111 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.499099, -97.772557)",2802129,Routine Inspection
